0.15278E-01 0.11146E-04 0.00000E+01 112721 0 0 6358 0.41620E+06 0.00000E+01 0.15278E-01 0.00000E+01 0.00000E+01 0
1 0.015322 0.00014087 0.44084 0.022927 0.015322
2 0.015369 6.491e-05 0.28638 0.026456 0.015369
3 0.015294 3.1676e-05 0.19862 0.021353 0.015294
4 0.015254 0.0001428 0.44887 0.022927 0.015254
5 0.015348 6.4375e-05 0.28442 0.026081 0.015348
6 0.015273 3.2368e-05 0.20324 0.021227 0.015273
7 0.015225 0.0001424 0.44846 0.022927 0.015225
8 0.015167 6.5888e-05 0.29458 0.025715 0.015167
9 0.015294 3.1613e-05 0.19821 0.020999 0.015294
10 0.015113 0.00014246 0.45197 0.022927 0.015113
11 0.015324 6.38e-05 0.28231 0.025079 0.015324
12 0.015317 3.1519e-05 0.19733 0.020586 0.015317
13 0.015177 0.00014213 0.44902 0.022927 0.015177
14 0.015195 6.4712e-05 0.28878 0.025542 0.015195
15 0.015234 3.2298e-05 0.20331 0.021712 0.015234
16 0.015191 0.00014537 0.45885 0.022927 0.015191
17 0.015368 6.2729e-05 0.27678 0.0262 0.015368
18 0.015272 3.1778e-05 0.19953 0.021515 0.015272
19 0.01521 0.00014334 0.45184 0.022927 0.01521
20 0.015303 6.433e-05 0.28506 0.026526 0.015303
21 0.01525 3.2458e-05 0.2041 0.021487 0.01525
<lo_statistics>
<cumulated_time> 3.1463349999999997 </cumulated_time>
</lo_statistics>
